,Sent_Count,Word_Count,Char_Count,Avg_Word_Count,Syllable_Count,Difficult_Word_Count,Verb_Count,Noun_Count,Adj_Count,Conj_Count,Adverb_Count,pNoun_Count,Spelling_Mistakes_Count,Count_Fullstops,Count_Exclamation,Count_Comma,Count_Questionmark,Count_Hyphens,Capitalization_Errors,Semantic_Similarity,Connectivity_Index,Flesch_Reading_Ease_Score,Flesh_Kincaid_Grade,Avg_Sentence_Length,Dale_Challl_Readability_Score,Unique_Words_LD,Lexical_Diversity,Lexical_Density,Lexical_Originality,Total Score
414,44,758,3427,3.68469657,742,74,98,98,38,30,46,80,3,42,2,21,0,0,2,0.242692556,39.61300858,106.5350702,3.041265621,17.22727273,6.032476685,261,0.344327177,390,0.000515077,40
415,47,779,3602,3.675224647,759,56,96,92,38,33,59,107,5,47,0,13,0,0,3,0.242764584,35.06537845,107.5839303,2.819020548,16.57446809,5.593689894,221,0.283697047,425,0.000436138,36
416,53,840,3707,3.552380952,857,61,118,90,43,19,55,132,11,51,0,33,2,0,0,0.242808023,50.16608383,104.4360647,2.28215407,15.8490566,5.569267969,232,0.276190476,457,0.000457847,40
417,4,507,2293,3.591715976,547,43,75,84,23,24,21,77,11,4,0,9,0,0,4,0.242865709,155.4153159,-13.09080621,48.67961152,126.75,11.26249132,170,0.33530572,304,0.000335491,28
418,32,655,2834,3.429007634,671,45,94,91,22,25,44,107,4,32,0,19,0,0,1,0.242831555,48.3848894,99.39265386,4.106441412,20.46875,5.73655916,193,0.294656489,383,0.000380881,40
419,42,982,4601,3.8299389,1052,78,129,131,52,38,57,145,11,37,1,46,4,0,1,0.243115573,66.28711994,92.47278344,5.193400326,23.38095238,6.050390757,283,0.288187373,552,0.000558494,40
420,26,637,2860,3.580847724,669,60,67,130,30,34,40,79,2,26,0,6,0,0,0,0.242889816,50.94348001,93.11757849,5.680575486,24.5,6.338984144,227,0.356357928,380,0.000447979,37
421,1,218,998,3.628440367,235,14,33,31,12,17,20,37,2,1,0,2,0,0,0,0.242926212,103,-105.6322477,87.00638298,218,15.4633367,101,0.463302752,150,0.000199321,26
422,32,647,2784,3.43122102,700,45,87,75,39,21,50,116,10,32,0,32,0,0,2,0.242933335,45.86808879,94.78282965,3.847821429,20.21875,5.737572566,192,0.29675425,388,0.000378907,30
423,15,322,1486,3.701863354,359,41,51,48,12,19,23,53,7,14,1,6,1,0,7,0.242868414,35.83914946,90.72521532,4.327844011,21.46666667,6.711774617,147,0.456521739,206,0.000290101,30
424,45,946,4556,3.918604651,1135,101,135,146,63,42,57,114,13,42,0,26,3,0,0,0.242723782,50.82600093,83.99533028,4.081732746,21.02222222,6.365026747,278,0.293868922,557,0.000548626,40
425,33,730,3195,3.561643836,679,48,94,92,40,29,47,76,5,33,0,27,0,0,3,0.242556236,65.11639659,105.6923807,5.120848842,22.12121212,5.771958697,199,0.27260274,378,0.000392722,37
426,48,960,4109,3.479166667,898,57,146,116,47,34,49,120,9,40,0,38,8,0,15,0.24214262,47.19939917,107.39875,4.320949332,20,5.56603125,250,0.260416667,512,0.000493369,34
427,36,492,2072,3.396341463,459,40,76,49,20,15,33,69,8,33,4,18,0,0,1,0.24212853,11.74334171,114.0377236,2.030866013,13.66666667,5.598106504,173,0.351626016,262,0.000341411,28
428,25,433,2025,3.780600462,489,61,56,80,19,15,21,62,5,25,0,19,0,0,0,0.242082486,42.97737251,93.71386051,2.487070757,17.32,6.720029275,196,0.452655889,253,0.000386801,42
429,41,906,4455,4.017660044,1051,107,119,153,55,33,58,109,0,41,0,41,0,0,1,0.242161199,38.40808096,86.26624051,4.579343714,22.09756098,6.597362424,295,0.325607064,527,0.000582176,44
430,46,860,4048,3.81744186,1007,75,124,113,51,43,41,128,20,44,0,23,2,0,2,0.242317073,42.73528048,88.79821537,3.025066491,18.69565217,5.940839232,236,0.274418605,500,0.00046574,40
431,16,373,1819,3.949061662,446,38,63,53,28,13,20,68,5,16,0,5,0,0,0,0.242302116,30.60906025,82.01570794,5.149859865,23.3125,6.401432708,160,0.428954424,245,0.000315756,40
432,35,624,2856,3.653846154,651,52,96,84,37,28,45,93,9,19,14,7,2,0,4,0.242018519,25.5505042,100.4784231,2.974599078,17.82857143,5.836630476,199,0.318910256,383,0.000392722,41
433,19,445,2052,3.730337079,499,49,61,72,27,18,42,50,4,17,1,11,3,0,1,0.241895418,39.29572477,88.19656416,5.175677671,23.42105263,6.536858368,182,0.408988764,270,0.000359173,33
434,19,752,3508,3.75,856,64,109,106,38,24,66,131,6,19,0,7,0,0,4,0.241743904,52.50058773,70.36236842,12.34688146,39.57894737,6.943445577,223,0.296542553,474,0.000440085,30
435,16,357,1685,3.784313725,427,41,57,34,21,18,24,69,6,16,0,4,0,0,0,0.241819667,31.02740416,82.99957721,4.68369877,22.3125,6.556617367,159,0.445378151,223,0.000313783,40
436,33,920,4199,3.651086957,1016,77,127,127,45,32,34,178,3,33,0,10,0,0,1,0.241964699,94.4999098,85.11020422,7.102312097,27.87878788,6.340842227,262,0.284782609,543,0.000517051,43
437,45,934,4279,3.670235546,991,53,143,136,36,50,71,162,13,45,0,11,0,0,0,0.241827396,41.13632352,96.00515608,4.119958291,20.75555556,5.56198198,234,0.250535332,598,0.000461793,36
438,49,805,3208,3.22484472,674,50,130,75,23,24,30,114,6,40,6,35,2,0,2,0.241713433,37.28028119,119.327205,3.867961606,16.42857143,5.432102484,218,0.270807453,396,0.000430218,36
439,87,985,3762,3.300507614,533,48,101,85,29,7,23,54,22,68,18,16,4,0,35,0.241805849,10.6824546,149.5648562,8.606064566,11.32183908,1.331025147,225,0.228426396,299,0.000444032,32
440,19,335,1528,3.734328358,366,41,48,37,16,6,39,62,5,16,0,13,3,0,0,0.241758042,25.17685982,96.51029065,2.723178027,17.63157895,6.443533778,144,0.429850746,208,0.000284181,36
441,12,335,1518,3.635820896,353,31,49,55,13,18,10,54,13,11,0,11,1,0,2,0.241731144,23.64562651,89.35391169,7.080800283,27.91666667,6.482330846,125,0.373134328,199,0.000246685,35
442,34,684,3019,3.526315789,731,70,108,95,31,27,39,102,8,33,1,9,0,0,0,0.241759947,55.97100554,96.00243034,3.836313269,20.11764706,6.250270967,220,0.321637427,402,0.000434165,38
443,34,420,1946,3.764285714,448,33,51,52,32,13,14,65,2,34,0,5,0,1,0,0.241770693,27.37116346,104.0567647,0.611323529,12.35294118,5.489848739,126,0.3,227,0.000248658,38
444,19,470,2424,4.246808511,609,86,59,85,41,11,24,54,1,19,0,16,0,0,0,0.241750818,40.10728058,72.10710526,6.017258664,24.73684211,7.752681411,190,0.404255319,274,0.000374961,40
445,14,368,1706,3.75,385,36,48,50,15,19,32,57,0,14,0,5,0,0,1,0.241684514,38.68401834,91.64684783,6.413961039,26.28571429,6.484945342,149,0.404891304,221,0.000294048,30
446,36,971,4371,3.627188465,1026,85,152,105,55,52,40,144,4,36,0,46,0,0,0,0.241480419,79.65997511,90.0662274,6.692446394,26.97222222,6.356557032,258,0.265705458,548,0.000509157,40
447,17,558,2618,3.775985663,660,47,88,65,34,22,43,94,8,17,0,23,0,0,0,0.241422411,54.96708492,73.45460152,9.527540107,32.82352941,6.594529138,191,0.342293907,346,0.000376934,34
448,33,531,2505,3.871939736,606,70,85,80,40,18,28,61,6,33,0,27,0,0,0,0.241488403,33.60724981,93.95357473,1.911422142,16.09090909,6.516153347,204,0.384180791,312,0.000402589,40
449,78,1146,4627,3.339441536,922,76,136,139,44,42,42,136,7,60,18,69,4,0,6,0.241325428,25.28233144,123.8584333,3.68681128,14.69230769,5.412393784,293,0.255671902,539,0.000578229,40
450,48,852,3879,3.728873239,861,78,116,123,59,28,36,96,9,40,4,32,4,0,0,0.241417022,35.67545453,103.325088,3.082280052,17.75,5.96246338,240,0.281690141,458,0.000473634,34
451,18,791,3604,3.616940582,843,27,96,100,45,36,52,139,7,17,0,5,1,0,0,0.241429231,48.90004823,72.06982125,13.74712337,43.94444444,2.718620424,195,0.246523388,468,0.000384828,30
452,24,395,1622,3.298734177,334,29,49,42,10,11,23,53,5,22,1,31,1,0,2,0.241348807,30.90250123,118.5946018,3.79258982,16.45833333,5.612099156,130,0.329113924,188,0.000256552,33
453,34,904,4407,3.899336283,1059,59,93,150,49,25,67,141,6,30,2,28,2,0,0,0.241147072,92.77657063,80.7424102,6.630251902,26.58823529,5.985818506,229,0.253318584,525,0.000451926,40
454,29,553,2478,3.598553345,539,46,78,63,24,12,36,73,9,26,4,26,0,0,0,0.241145339,33.68427253,105.0217722,3.765114196,19.06896552,5.895774578,178,0.321880651,286,0.000351279,40
455,42,693,3179,3.717171717,744,75,76,103,43,22,36,107,1,37,0,26,4,0,0,0.241035994,44.79404413,99.26152597,2.309700461,16.5,6.163774459,208,0.3001443,387,0.000410483,38
456,58,805,3584,3.561490683,861,56,121,101,44,20,59,147,22,57,0,4,1,0,1,0.24095595,49.22209994,102.2622826,1.232003084,13.87931034,5.423348576,240,0.298136646,492,0.000473634,37
457,46,895,3928,3.493854749,980,52,130,93,66,29,42,170,10,46,0,31,0,0,1,0.240604102,79.64515708,94.45199356,3.495226264,19.45652174,5.518951299,177,0.197765363,530,0.000349305,36
458,56,918,4086,3.596949891,962,77,143,91,47,38,67,169,11,56,0,25,0,0,0,0.24063529,46.57250698,101.541348,2.369933917,16.39285714,5.774019265,262,0.28540305,555,0.000517051,40
459,40,878,4021,3.798405467,812,94,102,111,46,25,55,89,5,39,1,50,0,0,3,0.240719318,65.5939201,106.3152033,5.0861133,21.95,6.415721139,293,0.333712984,428,0.000578229,46
460,49,919,4175,3.683351469,984,103,115,143,40,19,42,126,12,46,2,32,1,0,1,0.24062674,61.08967865,97.21489352,3.26236519,18.75510204,6.336470145,284,0.309031556,485,0.000560467,49
461,33,624,2993,3.919871795,714,48,70,83,41,26,46,80,5,33,0,10,0,0,1,0.240901147,48.35031776,90.84034965,3.16078686,18.90909091,5.789006294,169,0.270833333,346,0.000333518,37
462,43,954,4665,4.009433962,998,73,158,135,41,44,63,108,10,40,2,10,2,0,6,0.240728974,58.73652034,95.814276,4.741387426,22.18604651,5.945177383,266,0.278825996,549,0.000524945,30
463,24,642,3190,4.113707165,717,101,79,95,51,24,22,68,3,23,1,28,0,0,0,0.240646647,40.13999264,85.20057243,6.626940377,26.75,7.447396573,237,0.369158879,339,0.000467714,50
464,21,296,1252,3.466216216,262,16,32,25,18,10,22,40,5,17,1,11,3,0,6,0.240726499,15.46904051,117.6459009,2.607011996,14.0952381,5.189137323,107,0.361486486,147,0.000211162,33
465,13,267,1477,4.625468165,363,33,34,42,27,5,10,22,0,11,0,4,2,0,2,0.240785388,27.78863225,70.97048401,3.979338843,20.53846154,6.606780726,90,0.337078652,140,0.000177613,34
466,33,678,3176,3.809734513,759,81,99,102,26,25,55,91,5,29,2,22,2,0,2,0.240768162,40.42582216,91.27428399,3.920711462,20.54545455,6.541970475,257,0.379056047,398,0.000507183,45
467,45,762,3390,3.570866142,775,67,103,106,36,19,42,105,1,42,1,26,1,0,0,0.240788815,38.40455089,103.6043596,2.728731183,16.93333333,5.864752913,238,0.312335958,411,0.000469687,40
468,21,964,4268,3.575726141,941,56,159,103,34,38,59,144,7,21,0,0,0,0,2,0.240958522,93.83434529,77.6601314,13.97413086,45.9047619,6.830637601,242,0.251037344,537,0.000477581,32
469,18,293,1340,3.641638225,328,31,58,33,9,15,18,53,0,18,0,6,0,0,0,0.240862644,26.10809855,95.60725351,2.057520325,16.27777778,6.114492112,120,0.409556314,186,0.000236817,30
470,47,955,4479,3.817801047,1023,98,132,127,49,21,53,139,0,45,2,21,0,0,2,0.240820252,48.36360997,95.58718948,3.914363678,20.31914894,6.264664866,296,0.309947644,521,0.000584149,41
471,60,1015,4882,3.986206897,1086,137,136,181,65,24,51,91,3,57,1,36,2,0,1,0.240643422,39.19501634,99.14675082,2.49754512,16.91666667,6.60682775,381,0.375369458,548,0.000751895,44
472,4,82,382,3.768292683,93,13,18,13,3,3,1,18,2,4,0,0,0,0,0,0.240622939,8.946565156,90.07871951,3.881801075,20.5,7.156592683,50,0.609756098,56,9.87E-05,21
473,53,956,4271,3.586820084,954,82,131,109,36,27,48,173,0,53,0,10,0,0,2,0.24085713,64.15682155,104.1036856,3.254737945,18.03773585,5.885544083,254,0.265690377,524,0.000501263,40
474,48,969,4418,3.680082559,1047,77,127,141,69,44,79,152,6,48,0,58,0,0,0,0.240712064,40.07749087,94.93478038,3.837791905,20.1875,5.892526522,279,0.287925697,612,0.0005506,37
475,72,813,3278,3.334563346,659,61,111,70,30,16,44,92,17,60,9,16,4,0,5,0.240701465,17.78896575,126.7990506,2.537094714,11.29166667,5.381302214,195,0.239852399,363,0.000384828,46
476,12,568,2870,4.026408451,697,52,93,96,26,19,50,109,11,12,0,2,2,0,6,0.240779222,90.62085244,54.97793427,16.67856887,47.33333333,7.429796714,197,0.346830986,393,0.000388775,30
477,24,475,2217,3.8,507,56,64,66,30,25,22,66,4,24,0,18,0,0,0,0.240905271,38.19252083,96.44708991,3.703976824,19.79166667,6.479724561,174,0.366315789,273,0.000343385,40
478,37,601,2838,3.861896839,657,71,91,95,25,15,38,89,8,35,3,18,0,0,1,0.24094933,24.22169779,97.86524621,2.129351269,16.24324324,6.307539241,224,0.372712146,353,0.000442059,38
479,18,375,1820,3.984,442,54,42,70,25,17,18,36,0,16,2,13,0,0,1,0.240908981,15.04362032,85.97396667,3.997978884,20.83333333,6.943593333,170,0.453333333,208,0.000335491,40
480,34,954,4191,3.518867925,965,59,151,107,30,45,47,165,11,34,0,15,0,0,2,0.24077585,101.0836405,92.77982242,7.144609875,28.05882353,6.004748045,235,0.246331237,545,0.000463767,32
481,27,625,3489,4.7232,910,122,53,145,57,16,30,25,0,27,0,42,0,2,0,0.240854804,49.08683038,60.16202963,5.658840049,23.14814815,7.866856148,217,0.3472,326,0.000428244,35
482,13,245,1148,3.746938776,281,14,39,29,17,15,15,42,4,13,0,1,0,0,1,0.240893513,14.91618751,90.67513344,3.128256228,18.84615385,5.473554945,93,0.379591837,157,0.000183533,29
483,59,854,3974,3.771662763,896,106,114,159,48,21,28,122,2,58,1,15,0,0,5,0.240958707,40.87504441,103.3826493,1.579586864,14.47457627,6.314321887,320,0.37470726,492,0.000631512,46
484,41,941,4451,3.833156217,1015,108,132,125,45,32,58,137,0,41,0,33,0,0,1,0.240737597,50.90625821,92.28658977,5.004582482,22.95121951,6.587122783,311,0.330499469,529,0.000613751,40
485,22,764,3325,3.414921466,818,48,123,106,24,33,56,124,6,22,0,13,0,0,1,0.240636775,66.61025326,81.00723703,9.931935986,34.72727273,6.351014612,208,0.272251309,466,0.000410483,36
486,36,794,3857,3.973551637,898,97,103,113,43,28,40,91,2,33,3,23,0,0,2,0.240685127,57.69747342,88.7675028,4.571740906,22.05555556,6.659460593,259,0.326196474,418,0.00051113,43
487,50,951,4315,3.65615142,1045,93,127,146,47,36,67,115,5,47,3,21,1,0,1,0.240814712,80.68255298,94.56755489,3.299564593,19.02,6.124024492,291,0.305993691,538,0.000574282,40
488,51,888,4086,3.727477477,960,106,143,133,33,38,30,158,10,51,0,31,0,0,0,0.240459718,45.61100539,97.70259936,2.666176471,17.41176471,6.384965872,300,0.337837838,535,0.000592043,45
489,14,532,2350,3.481203008,570,40,69,72,27,27,26,111,3,13,0,9,1,0,0,0.240518546,75.8420642,77.62214286,11.30190476,38,6.708518045,169,0.317669173,332,0.000333518,33
490,40,461,2034,3.535791757,484,45,68,72,28,18,18,67,10,40,0,3,0,0,2,0.240435935,25.69196113,106.3163007,0.368256198,11.525,5.74946321,175,0.379609544,271,0.000345358,30
491,29,747,3743,4.133868809,862,82,96,112,34,25,40,104,4,28,0,15,1,0,2,0.240358075,56.78804687,83.06590361,6.228167853,25.75862069,6.647434146,212,0.283801874,411,0.000418377,37
492,7,106,518,4.028301887,122,15,12,16,6,6,4,16,2,7,0,2,0,0,0,0.240358979,8.20901375,94.09518868,1.459601874,15.14285714,6.622019677,65,0.613207547,60,0.000128276,26
493,44,587,2607,3.575809199,611,48,70,59,26,15,48,100,8,42,0,16,2,0,0,0.240332914,20.92099492,105.2350335,1.162179363,13.34090909,5.589384559,185,0.31516184,318,0.000365093,40
494,33,584,2679,3.714041096,609,53,89,81,32,18,32,84,7,31,1,19,0,0,4,0.240315171,20.12687905,100.6510004,2.92287207,17.6969697,5.947266272,196,0.335616438,336,0.000386801,36
495,9,210,900,3.433333333,182,16,20,38,9,5,3,27,1,9,0,8,0,0,3,0.240343704,16.9786276,109.8316667,5.912051282,23.33333333,5.996880952,83,0.395238095,102,0.000163799,30
496,37,886,3990,3.607223476,953,75,136,105,45,27,52,169,5,33,2,11,2,0,1,0.240438454,83.9386773,91.53234793,5.425544369,23.94594595,6.160844201,231,0.260722348,534,0.000455873,36
497,48,761,3223,3.452036794,633,47,108,78,22,7,39,108,5,19,27,20,2,0,2,0.240238392,24.05608596,120.3727186,3.739222946,15.85416667,5.398070346,198,0.260183968,362,0.000390748,34
498,23,802,3522,3.438902743,813,53,112,121,36,30,50,126,4,23,0,19,0,0,0,0.240350597,100.9270512,85.68204218,9.835996577,34.86956522,6.409509238,211,0.263092269,475,0.000416404,34
499,38,781,3664,3.793854033,855,73,103,122,45,24,48,113,3,36,2,14,0,0,0,0.240438529,37.20278673,93.35820187,3.96371345,20.55263158,6.131800411,257,0.329065301,455,0.000507183,37
500,35,691,3091,3.612156295,738,80,75,112,49,28,30,95,4,35,0,30,0,0,0,0.240460814,50.59964863,96.44173082,3.681938057,19.74285714,6.443820968,229,0.331403763,389,0.000451926,40
501,34,851,3739,3.564042303,821,69,136,93,24,32,49,138,7,32,1,46,1,0,3,0.240501822,52.65183078,99.81252074,6.058534427,25.02941176,6.158229094,249,0.292596945,472,0.000491396,47
502,41,651,2763,3.476190476,566,50,81,87,25,20,24,81,2,38,0,17,3,0,0,0.24073418,16.58512021,117.1648634,3.365987245,15.87804878,5.636800835,198,0.304147465,318,0.000390748,47
503,22,903,4304,3.827242525,1044,76,149,132,50,56,56,138,16,21,1,15,0,0,2,0.240609498,64.22391547,67.36389686,13.12359457,41.04545455,7.001302497,260,0.287929125,581,0.000513104,32
504,17,584,2515,3.481164384,527,24,85,78,22,14,23,90,7,13,1,13,3,0,13,0.240709171,62.44764402,95.62395649,9.576280835,34.35294118,2.352809992,150,0.256849315,312,0.000296021,31
505,56,1064,4523,3.509398496,968,89,144,111,35,33,48,147,16,49,1,20,8,0,10,0.240858783,46.32462102,110.5830827,4.121676505,19,5.899680075,269,0.252819549,518,0.000530865,32
506,46,939,4213,3.610223642,1015,79,144,120,46,44,48,166,12,46,0,39,0,0,0,0.240477518,51.78639147,94.66847652,3.931887985,20.41304348,5.977432111,280,0.298189563,568,0.000552573,40
507,33,631,2750,3.551505547,640,56,73,81,41,16,31,77,10,29,0,25,3,0,2,0.240597829,29.3269995,101.6203136,3.607698864,19.12121212,5.986243341,195,0.309033281,319,0.000384828,36
508,24,601,2877,3.870216306,708,64,81,76,54,27,39,117,19,22,0,6,2,0,0,0.240577856,49.47049401,81.75581149,5.931666667,25.04166667,6.560030893,197,0.327787022,394,0.000388775,31
509,41,779,3329,3.390243902,744,47,117,107,36,28,50,120,0,39,0,28,2,0,1,0.240706182,29.47152914,106.751027,3.842180698,19,5.53157009,216,0.277278562,458,0.000426271,37
510,9,382,1778,3.709424084,444,34,64,45,16,15,22,78,5,9,0,9,0,0,1,0.240683277,66.63217416,65.42299884,13.80225225,42.44444444,7.147137115,151,0.395287958,240,0.000297995,35
511,7,406,1725,3.290640394,428,22,74,54,17,13,24,94,8,7,0,7,0,0,1,0.240676468,76.63224616,58.78076355,19.44917223,58,7.368915764,132,0.325123153,276,0.000260499,28
512,65,1011,4496,3.620178042,1018,88,105,132,80,27,47,127,4,57,6,46,1,0,7,0.240583456,37.63425022,105.8620895,2.236860511,15.55384615,5.782372352,290,0.286844708,518,0.000572308,37
513,55,777,3256,3.409266409,723,63,97,89,49,23,43,100,7,53,0,60,2,0,0,0.240728506,26.70173273,113.7753549,2.218055074,14.12727273,5.617482998,229,0.294723295,401,0.000451926,41
514,50,981,4337,3.649337411,917,109,111,119,58,32,35,112,10,43,4,52,3,0,1,0.240714808,47.70842038,107.8399661,4.186155071,19.62,6.364096444,303,0.308868502,467,0.000597963,46
515,31,559,2386,3.397137746,577,36,85,76,20,18,18,111,6,28,0,12,2,0,2,0.240639326,38.87139611,101.2081078,3.10092134,18.03225806,5.547787299,146,0.26118068,328,0.000288128,35
516,59,693,2893,3.385281385,592,51,99,72,21,19,30,90,12,47,1,28,9,0,2,0.240566493,23.62686938,122.642921,2.136396015,11.74576271,5.381124463,182,0.262626263,331,0.000359173,45
517,43,702,3253,3.702279202,770,61,102,118,30,22,41,107,8,41,1,20,1,0,1,0.240182998,35.2468955,97.46966309,2.151643008,16.3255814,5.818314364,232,0.33048433,420,0.000457847,45
518,51,891,3806,3.462401796,840,64,134,82,36,27,63,154,13,47,4,38,0,0,2,0.23983537,38.80862778,109.3447772,3.349957983,17.47058824,5.637227484,235,0.263748597,496,0.000463767,37
519,45,713,3139,3.590462833,725,77,109,109,25,17,29,102,5,39,0,34,5,0,2,0.239927239,39.70388763,104.729046,2.298022989,15.84444444,6.127615861,232,0.325385694,391,0.000457847,41
520,23,633,2957,3.77093207,715,67,89,99,29,25,36,103,3,23,0,7,0,0,2,0.239957248,90.55744978,83.34119308,6.98062633,27.52173913,6.67287368,220,0.347551343,381,0.000434165,39
521,12,395,1804,3.6,461,30,77,53,21,18,18,82,0,11,0,2,0,0,0,0.23999624,47.8298163,74.68888713,9.503129067,32.91666667,6.468407173,137,0.346835443,269,0.000270366,29
522,14,230,989,3.465217391,243,30,30,36,15,10,8,33,4,13,0,19,1,0,0,0.240086066,10.24888248,100.7782609,2.348009994,16.42857143,6.51092236,111,0.482608696,132,0.000219056,31
523,48,865,4024,3.796531792,973,115,108,154,53,31,36,91,1,47,0,37,2,0,0,0.240123704,50.02383962,93.3810796,2.805861382,18.02083333,6.629581888,262,0.302890173,473,0.000517051,40
524,39,849,3960,3.79623086,816,66,106,97,42,40,41,109,2,37,0,31,2,0,3,0.240166946,50.13186858,103.42757,4.847205882,21.76923077,5.943745012,251,0.295641932,435,0.000495343,38
525,29,616,2789,3.623376623,677,79,89,105,27,17,26,92,2,29,0,18,0,0,0,0.240104474,64.0591125,92.2974026,4.25126267,21.24137931,6.715088648,226,0.366883117,356,0.000446006,37
526,26,638,2844,3.565830721,666,60,81,98,27,25,43,77,1,26,0,22,0,0,4,0.240220512,78.65816357,93.61560887,5.703903904,24.53846154,6.33856067,213,0.333855799,351,0.00042035,34
527,59,940,4388,3.789361702,989,75,130,115,51,40,63,121,8,58,0,22,1,0,0,0.240457976,42.38026842,101.6538136,2.162826687,15.93220339,5.686577714,263,0.279787234,520,0.000519024,35
528,28,784,3568,3.619897959,885,46,130,111,23,43,51,163,14,26,1,6,1,0,0,0.240387799,77.22500138,82.91627551,7.190119048,28,5.951754082,215,0.274234694,521,0.000424297,37
529,46,874,3987,3.704805492,930,87,117,112,53,32,48,141,2,45,0,44,1,0,0,0.240124648,56.95175225,97.52940503,3.384244974,19,6.150673455,274,0.313501144,503,0.000540733,42
530,37,677,3110,3.76366322,720,80,91,101,41,26,50,92,10,29,6,33,4,0,2,0.240298406,53.51561135,98.28983113,3.094466967,18.2972973,6.409924823,246,0.363367799,401,0.000485475,40
531,49,928,4182,3.594827586,953,58,162,135,20,49,45,143,4,49,0,7,0,0,1,0.240311883,25.39124042,100.733048,3.485553248,18.93877551,5.562738265,230,0.247844828,554,0.0004539,38
532,34,890,4328,4.002247191,1038,124,122,146,49,40,52,115,11,34,0,49,0,0,0,0.240377005,43.12401337,81.59756775,6.434004307,26.17647059,7.134807997,334,0.375280899,524,0.000659141,50
533,57,1069,4479,3.395696913,906,68,142,108,34,28,39,141,15,54,1,42,2,0,7,0.24050281,48.0059194,116.0990176,4.531905426,18.75438596,5.571132885,240,0.224508887,492,0.000473634,42
534,42,920,4280,3.765217391,972,88,115,120,62,38,63,130,1,40,0,14,2,0,1,0.240417898,48.1570434,95.21992754,4.604438566,21.9047619,6.233324017,262,0.284782609,528,0.000517051,40
535,45,903,4274,3.826135105,1038,100,152,146,30,34,27,133,8,45,0,29,0,1,1,0.240373881,55.31198482,89.2194928,3.671317919,20.06666667,6.380422392,265,0.293466224,522,0.000522971,40
536,2,36,170,3.805555556,40,3,6,6,3,1,3,7,0,1,0,1,0,0,0,0.240379815,6.926015132,94.565,2.83,18,5.845133333,24,0.666666667,26,4.74E-05,20
537,43,949,4258,3.589041096,991,50,172,92,54,41,44,170,9,43,0,2,0,0,4,0.240398902,53.15329319,96.09003431,4.698038627,22.06976744,5.563088811,205,0.21601686,573,0.000404563,36
538,41,855,3787,3.516959064,906,68,132,131,29,49,55,130,7,37,4,5,0,0,1,0.240216561,57.87455892,96.0222208,4.16381037,20.85365854,5.926654329,238,0.278362573,526,0.000469687,34
539,30,605,2705,3.585123967,596,41,76,84,28,25,31,95,3,28,1,11,0,0,2,0.240327093,34.77644297,103.0243457,4.136187919,20.16666667,5.706832782,212,0.350413223,339,0.000418377,40
540,19,340,1463,3.402941176,329,19,45,41,9,3,30,53,0,19,0,2,0,0,0,0.240318218,31.71361911,106.8089009,3.35768677,17.89473684,5.4064613,118,0.347058824,181,0.00023287,30
541,36,728,3369,3.71978022,850,63,117,98,45,33,55,134,5,28,8,13,0,0,0,0.24025991,69.32663057,87.53197192,3.724686275,20.22222222,6.00596453,191,0.262362637,482,0.000376934,31
542,30,690,3187,3.685507246,778,72,81,81,55,33,59,104,0,30,0,14,0,0,0,0.240279573,74.47690544,88.10043478,4.98929563,23,6.424952174,217,0.314492754,413,0.000428244,40
543,49,989,4440,3.618806876,1007,113,113,140,50,34,74,127,4,34,11,65,4,0,2,0.240446471,63.7170075,100.2088343,4.013974424,20.18367347,6.441725472,322,0.325581395,538,0.000635459,50
544,25,318,1524,3.84591195,329,33,32,46,18,8,18,30,2,21,0,12,4,0,0,0.24035625,8.271118579,106.3977849,0.947871125,12.72,5.905996906,114,0.358490566,152,0.000224976,25
545,72,1034,4706,3.708897485,965,93,133,156,34,27,39,108,6,71,0,35,0,0,5,0.239982471,27.78556851,113.3039268,2.280813903,14.36111111,5.768994864,279,0.269825919,497,0.0005506,41
546,26,635,2922,3.737007874,717,57,88,77,50,31,26,103,9,24,0,26,1,0,2,0.239895861,69.25559088,86.52085251,5.615488145,24.42307692,6.265254694,222,0.349606299,375,0.000438112,37
547,25,429,1917,3.615384615,469,36,74,36,19,17,35,80,10,19,5,14,1,0,0,0.239904509,18.45720279,96.92948811,2.520003412,17.16,5.812670965,166,0.386946387,261,0.000327597,40
548,17,417,1836,3.551558753,394,37,54,58,13,14,20,53,1,16,1,14,0,0,0,0.239927737,23.63424391,102.0038341,5.937656017,24.52941176,6.254189999,145,0.347721823,212,0.000286154,40
549,5,137,702,4.124087591,179,19,20,28,11,3,5,15,0,5,0,1,0,0,0,0.239970065,17.78463544,68.48823358,7.403284916,27.4,7.185394015,73,0.532846715,82,0.000144064,21
550,50,979,4266,3.48825332,982,68,137,125,32,49,65,148,5,47,4,26,0,0,1,0.240009901,65.30895121,102.1020559,3.83355112,19.58,5.704419788,267,0.272727273,556,0.000526918,44
551,27,632,3007,3.84335443,736,69,82,106,44,26,40,69,4,26,1,15,0,0,1,0.239819909,42.28732226,84.55496249,5.173719807,23.40740741,6.521415635,221,0.349683544,367,0.000436138,33
552,20,941,4256,3.638682253,981,44,142,112,44,49,53,150,10,13,4,4,5,0,2,0.239701463,120.713325,70.88307572,14.85835831,47.05,3.072000935,210,0.223166844,550,0.00041443,31
