,Sent_Count,Word_Count,Char_Count,Avg_Word_Count,Verb_Count,Noun_Count,Adj_Count,Conj_Count,Adverb_Count,pNoun_Count,Count_Fullstops,Count_Exclamation,Count_Comma,Count_Questionmark,Count_Hyphens,Capitalization_Errors,Grammar_Error_Count,Punctuation_Errors,Connectivity_Index,Semantic_Similarity,Flesch_Reading_Ease_Score,Flesh_Kincaid_Grade,Dale_Challl_Readability_Score,Lexical_Diversity,Lexical_Density,Lexical_Originality,Total Score
1382,18,315,1632,4.26031746,36,72,18,8,9,48,17,0,3,0,0,0,2,0,21.61685751,0.302146047,75.19821429,2.363176101,7.06097619,0.355555556,191,0.000150435,7
1383,32,367,1817,4.068119891,56,83,15,5,16,49,32,0,4,0,0,1,3,5,19.76351643,0.354191989,92.15280186,-0.454044323,5.84028188,0.370572207,224,0.00018267,8
1384,37,583,2866,4.054888508,72,127,23,19,15,69,32,2,12,3,0,0,1,5,9.107956878,0.412604302,87.95784386,1.586205161,5.636817296,0.25728988,325,0.000201475,8
1385,18,409,1867,3.701711491,51,83,20,17,11,40,17,1,14,0,0,2,5,6,25.36493685,0.317900777,93.79394933,4.929712644,6.346382858,0.334963325,222,0.000184014,8
1386,25,383,1887,4.041775457,57,77,14,15,20,43,25,0,14,0,0,1,1,0,9.412868316,0.426392674,88.79329399,1.388486207,5.591959467,0.326370757,226,0.000167896,8
1387,26,428,2056,3.927570093,53,74,23,18,21,46,24,1,6,1,0,4,2,3,22.18207099,0.353724778,92.28308052,2.037828283,5.670445579,0.301401869,235,0.000173268,5
1388,29,728,3528,4.03021978,81,135,62,27,36,45,28,0,46,1,0,1,3,1,24.63864075,0.35028097,85.94758242,5.914371876,6.703554111,0.29532967,386,0.000288781,11
1389,23,276,1331,3.967391304,39,55,16,10,15,22,22,0,10,1,0,0,1,0,4.424021427,0.212885559,91.35717391,-0.211557218,6.748946377,0.423913043,157,0.00015715,6
1390,25,446,2217,4.134529148,56,96,17,21,25,39,24,0,11,1,0,1,4,3,18.68707432,0.312759548,99.76461973,2.947721962,6.539368484,0.33632287,254,0.000201475,9
1391,15,309,1568,4.223300971,40,69,13,8,9,18,14,1,13,0,0,3,1,0,8.936557351,0.322096974,85.17260194,3.886152174,7.213276181,0.372168285,157,0.000154464,9
1392,11,255,1109,3.443137255,42,43,12,9,14,37,11,0,9,0,0,0,1,2,16.91980468,0.279106259,92.07016043,5.101818182,5.715141711,0.380392157,157,0.000130287,7
1393,37,509,2354,3.748526523,63,116,27,15,20,47,34,1,22,2,0,0,2,2,32.43416876,0.381721973,95.97248128,0.857364981,5.466634742,0.265225933,288,0.000181327,9
1394,22,497,2354,3.873239437,63,81,30,12,27,81,21,0,29,1,0,0,3,2,31.87121735,0.281822473,84.49597174,4.80485056,6.377310902,0.293762575,294,0.000196102,8
1395,25,463,2168,3.822894168,75,61,10,17,30,67,21,7,9,0,0,0,2,2,14.54473127,0.265796512,97.40739438,3.162519355,5.680513166,0.267818575,260,0.000166552,9
1396,31,583,2704,3.768439108,78,95,44,8,35,66,30,0,26,1,0,0,3,0,37.73122064,0.271996111,88.92552537,3.079328312,6.35684717,0.334476844,326,0.000261917,10
1397,21,291,1435,4.034364261,38,53,26,16,18,26,16,2,5,3,0,0,1,1,15.07767402,0.387001246,89.27309278,0.666934189,6.277216348,0.426116838,177,0.000166552,9
1398,30,415,1880,3.691566265,52,67,16,13,24,40,22,1,9,7,0,6,2,0,21.11368741,0.23845306,102.2823594,1.211279279,6.186994779,0.339759036,213,0.000189386,11
1399,34,573,2967,4.284467714,72,136,37,29,39,45,28,3,18,3,0,3,5,4,22.71466978,0.33340314,79.58685633,2.030597698,6.539159809,0.321116928,356,0.000247142,10
1400,19,467,2179,3.839400428,68,80,13,12,10,59,18,0,7,1,3,0,0,6,20.98774526,0.428796232,91.85267891,5.699305306,5.869962685,0.282655246,242,0.000177298,9
1401,19,432,2306,4.388888889,67,100,34,9,17,37,16,2,6,0,0,1,5,5,34.05211577,0.338083535,68.01960526,5.166433342,7.249710331,0.386574074,264,0.000224309,9
1402,29,366,1755,3.93442623,56,68,25,12,14,42,26,2,10,1,0,0,2,1,9.731562266,0.251963496,96.4807377,0.319295637,5.988169267,0.330601093,217,0.000162523,10
1403,29,382,1953,4.277486911,50,84,23,7,30,27,26,0,17,3,0,0,1,0,13.43809043,0.358742446,83.83934555,0.173159178,6.604616122,0.327225131,221,0.000167896,8
1404,19,377,1846,4,59,73,17,11,15,48,17,0,8,2,0,0,0,3,19.84188303,0.335493833,81.00136395,3.522905353,6.798599456,0.384615385,223,0.000194759,9
1405,13,270,1374,4.218518519,38,49,24,11,13,21,13,0,19,0,0,1,3,1,13.59071967,0.305021346,79.22089744,3.980588235,7.649209402,0.451851852,156,0.000163866,7
1406,34,591,2786,3.834179357,78,106,27,20,24,73,31,1,13,2,0,1,6,4,16.97412653,0.265085757,94.5716072,2.542437038,6.26201496,0.34179357,328,0.000271319,11
1407,27,441,2176,4.049886621,69,67,14,19,17,66,26,0,9,1,0,1,4,3,14.49703544,0.26110068,92.99544218,1.997238659,6.380102721,0.319727891,252,0.000189386,10
1408,32,438,2022,3.760273973,58,73,35,12,23,48,31,0,19,1,0,0,2,1,18.69574094,0.262828052,92.69698202,0.693694003,6.44236347,0.367579909,249,0.00021625,9
1409,17,295,1440,4.016949153,38,62,13,15,10,37,13,2,12,2,0,0,2,0,7.79728796,0.311414897,92.57701894,2.470553325,6.370595713,0.396610169,175,0.00015715,8
1410,37,755,3786,4.2,88,160,35,12,41,73,30,4,48,3,0,1,1,2,24.78538994,0.30105269,87.29278504,3.807663786,6.426290227,0.307284768,406,0.000311614,12
1411,11,267,1316,4.033707865,35,63,14,11,11,26,11,0,12,0,2,1,4,2,20.38403542,0.22198689,79.53750766,5.621346801,7.146831767,0.389513109,160,0.000139689,8
1412,37,527,2654,4.24288425,69,88,25,16,29,39,28,5,20,6,0,0,2,2,15.58861531,0.212819844,100.5541992,1.310867511,6.620080614,0.358633776,266,0.000253858,10
1413,38,451,2020,3.611973392,62,67,25,6,22,74,28,8,1,2,0,0,3,4,14.66521234,0.274243295,105.4989739,0.475515259,5.520583884,0.288248337,256,0.000174611,8
1414,18,471,2437,4.329087049,50,96,23,16,34,27,16,1,30,1,0,2,0,0,33.88871276,0.351558924,75.73825372,6.569484536,7.515746709,0.354564756,246,0.000224309,10
1415,18,392,1899,3.964285714,53,71,17,17,19,49,18,0,18,0,0,0,0,0,16.91453124,0.310084641,85.67086168,4.432559913,6.166779819,0.357142857,226,0.000188043,8
1416,12,220,1016,3.822727273,39,33,4,7,14,28,11,0,6,1,0,2,1,1,12.57617649,0.282293856,94.78212121,2.990627572,6.411924242,0.454545455,125,0.000134317,6
1417,48,660,3109,3.837878788,84,109,40,24,38,70,46,0,19,2,0,1,4,5,27.90179636,0.295875102,94.81965909,0.806017157,6.017121212,0.309090909,365,0.000274006,8
1418,24,433,2062,3.856812933,65,87,22,16,27,50,21,3,10,1,0,0,1,5,10.43116851,0.354823947,92.98136884,2.804920757,5.771228099,0.330254042,267,0.000192073,8
1419,29,501,2508,4.131736527,69,110,15,11,30,46,29,0,20,0,0,1,2,0,19.64398723,0.474602193,85.28083832,2.291215853,6.289849824,0.29740519,281,0.000200132,10
1420,17,285,1410,4.070175439,30,49,18,10,22,29,14,2,11,1,0,0,0,0,12.01784953,0.261991739,86.22092879,2.05257374,6.850380289,0.473684211,158,0.000181327,8
1421,9,393,1960,4.06870229,56,86,23,13,17,40,7,1,5,0,0,0,8,2,29.05259641,0.222667515,60.90722646,14.68833333,7.851450636,0.417302799,235,0.000220279,10
1422,29,583,2891,4.113207547,70,122,36,28,20,52,28,0,36,1,0,1,0,2,38.94735556,0.347658396,81.0790566,3.649205852,6.773270829,0.353344768,328,0.000276692,11
1423,11,206,994,3.951456311,29,38,8,7,11,25,11,0,6,0,0,1,1,0,8.784349249,0.390851647,81.87147838,2.978978154,6.558285349,0.427184466,118,0.000118199,6
1424,13,248,1161,3.786290323,35,38,10,8,10,37,13,0,2,0,0,1,6,3,20.80699842,0.298719406,90.93240695,3.240636042,6.301787965,0.379032258,138,0.000126258,7
1425,16,276,1389,4.134057971,35,56,16,11,7,29,14,0,10,2,0,4,0,1,14.05865469,0.390768319,78.97842391,2.231666667,6.723295652,0.347826087,154,0.000128944,8
1426,8,157,894,4.78343949,19,43,18,3,5,6,8,0,5,0,0,0,1,1,6.876989078,0.651334226,57.05193073,3.845886929,7.727670701,0.477707006,94,0.000100737,6
1427,18,424,2082,4.002358491,61,82,20,19,14,43,17,1,5,0,0,0,4,2,26.76070419,0.351373553,86.1548847,5.234209622,6.406199895,0.306603774,239,0.000174611,8
1428,15,478,2468,4.242677824,77,107,18,13,23,68,15,0,3,0,0,0,2,3,19.64735721,0.591844201,65.82004045,9.560319218,6.538425579,0.219665272,306,0.000141032,8
1429,31,476,2234,3.834033613,59,74,28,23,39,64,30,0,15,1,0,0,1,4,24.56735266,0.306234956,95.27504879,1.605029869,5.890852101,0.334033613,287,0.000213563,9
1430,26,489,2415,4.065439673,62,77,25,20,43,54,25,1,15,0,0,0,0,0,27.32574752,0.348201662,87.57464016,3.060803109,6.474494463,0.337423313,281,0.000221622,10
1431,23,435,2097,3.965517241,56,76,30,16,24,46,17,6,29,0,0,0,2,1,14.4927001,0.206452653,91.17481259,3.169225105,6.825115692,0.379310345,248,0.000221622,8
1432,12,293,1406,3.95221843,40,58,12,16,7,30,12,0,7,0,0,1,1,1,13.77765908,0.268332928,87.92375569,5.610521472,6.356508646,0.354948805,162,0.000139689,8
1433,19,376,1853,4.031914894,58,70,22,8,17,40,19,0,9,0,0,0,4,3,27.19643009,0.413599998,83.02368421,3.49692659,6.423829171,0.388297872,215,0.000196102,9
1434,27,480,2328,3.964583333,85,85,20,22,18,74,26,0,12,0,0,1,4,5,26.21656184,0.287326008,85.86055556,2.544185693,6.459131944,0.302083333,304,0.000194759,10
1435,32,618,3006,3.998381877,83,141,44,26,18,48,28,2,25,2,0,0,4,4,17.44270062,0.379853755,83.60465716,3.2692268,6.127409709,0.281553398,360,0.000233711,10
1436,16,294,1423,3.969387755,44,45,15,10,15,31,16,0,14,0,0,0,0,0,19.25677468,0.364899039,89.484375,2.884910714,6.69619932,0.384353741,160,0.000151778,8
1437,8,206,948,3.694174757,43,28,5,5,8,34,7,0,1,1,0,2,2,3,19.17430267,0.423558623,83.36768204,6.220290084,6.370059223,0.359223301,123,9.94E-05,6
1438,31,686,3711,4.55393586,73,162,64,27,32,29,31,0,46,0,0,2,0,1,30.02601802,0.361928254,71.90289523,4.75942558,8.163706414,0.361516035,387,0.000333105,12
1439,22,373,1894,4.217158177,49,87,20,17,19,26,22,0,14,0,0,0,0,3,14.48046726,0.306334108,84.38645808,2.121230408,6.932726956,0.404825737,218,0.000202818,10
1440,22,346,1740,4.10982659,51,70,13,15,19,51,22,0,3,0,0,2,1,1,21.30629005,0.313570082,86.2221072,1.536525064,6.013827063,0.329479769,219,0.000153121,8
1441,22,438,2235,4.189497717,55,87,27,22,29,51,22,0,10,0,0,0,1,5,19.4345993,0.359640449,77.88343711,3.570561117,6.606753466,0.388127854,271,0.000228338,10
1442,23,600,3196,4.446666667,78,125,55,11,24,48,22,0,26,1,0,3,6,2,49.6560426,0.397640735,64.45473913,6.961399556,7.746296377,0.365,341,0.000294153,12
1443,19,358,1852,4.262569832,55,76,22,19,12,26,17,1,3,1,0,1,5,0,33.53524854,0.228329122,81.13316819,3.034108998,7.041012555,0.402234637,210,0.000193416,9
1444,26,440,2284,4.295454545,71,114,9,11,17,53,25,1,13,0,0,0,2,1,20.57365605,0.446209878,77.3708042,2.060410959,6.090770979,0.288636364,275,0.000170582,9
1445,21,433,2189,4.177829099,37,91,39,17,22,33,21,0,17,0,0,2,1,2,29.84485671,0.221011207,83.33160893,3.892190476,7.138927626,0.383371824,239,0.000222965,10
1446,30,500,2376,3.894,76,77,23,21,20,81,27,0,22,3,0,0,0,1,20.66521919,0.321649432,93.13593333,2.160685315,6.042166667,0.292,298,0.000196102,9
1447,35,642,3264,4.27258567,78,115,37,15,33,60,32,2,34,1,0,1,0,0,23.45950719,0.34006995,92.15251402,2.924912404,6.636882038,0.330218069,337,0.000284751,12
1448,32,484,2325,3.929752066,70,103,29,19,23,46,31,0,14,1,0,1,2,5,31.74893593,0.308893293,90.80213326,1.345277778,6.181018182,0.342975207,290,0.000222965,9
1449,35,583,2987,4.269296741,55,122,43,15,40,37,32,2,19,1,9,0,1,1,30.68968708,0.312803715,85.44772556,1.987579365,7.306519329,0.40651801,312,0.00031833,11
1450,25,376,1749,3.784574468,59,64,14,10,11,58,22,0,13,3,0,0,0,0,10.45887227,0.31160149,94.5944,1.427799536,5.600329745,0.345744681,216,0.000174611,8
1451,39,747,3509,3.850066934,106,115,21,34,39,110,35,0,24,4,0,2,4,0,19.75785243,0.254327893,93.05408712,3.321752701,6.19301002,0.259705489,426,0.000260574,10
1452,13,272,1292,3.904411765,41,56,6,7,8,33,13,0,17,0,0,3,0,0,18.42326522,0.238923073,87.93484163,4.051656051,6.880240498,0.375,151,0.000137003,7
1453,21,352,1917,4.571022727,52,78,22,12,16,33,21,0,9,0,0,3,2,4,15.94513846,0.351456761,74.21768939,1.978200178,7.787379113,0.446022727,213,0.000210877,9
1454,21,388,1836,3.840206186,55,62,24,21,19,47,19,0,11,2,0,0,1,2,7.630678787,0.247082114,86.0383677,2.884334554,6.099362347,0.31185567,228,0.000162523,8
1455,24,474,2352,4.071729958,52,106,37,18,21,40,24,0,17,0,0,0,0,2,27.2768709,0.424177676,82.55583861,3.47739726,6.914644304,0.364978903,274,0.000232368,10
1456,13,222,1121,4.157657658,27,54,11,8,14,18,13,0,9,0,0,0,0,0,9.112237564,0.258313566,86.99111227,2.218289963,6.901803673,0.468468468,132,0.000139689,6
1457,11,138,719,4.355072464,18,30,9,5,7,10,11,0,4,0,0,0,0,0,9.853949598,0.269030094,89.27092885,-0.00446571,7.119261792,0.579710145,79,0.000107453,7
1458,16,221,1007,3.683257919,33,30,16,11,11,36,16,0,4,0,0,1,1,1,12.72124471,0.204169497,93.66870617,0.791850869,6.322142986,0.447963801,137,0.000132973,8
1459,27,725,3390,3.944827586,65,90,23,19,29,40,11,12,23,4,1,2,0,4,42.04827293,0.391800731,116.4512669,8.037753132,6.405786335,0.234482759,265,0.000228338,10
1460,26,370,1779,3.997297297,35,60,26,17,14,46,25,0,20,1,0,0,0,3,12.52685125,0.271392882,97.73022869,1.16589372,6.049373181,0.335135135,198,0.000166552,8
1461,20,261,1231,3.858237548,38,49,13,13,3,30,19,0,6,1,0,2,0,3,10.53643025,0.23924692,97.64442241,0.58672973,5.97772636,0.375478927,145,0.00013163,8
1462,23,478,2444,4.257322176,54,124,38,23,22,27,21,0,25,2,0,0,3,2,29.9972034,0.336664557,75.83144715,4.022769726,7.640329944,0.370292887,288,0.00023774,10
1463,30,377,1823,4.023872679,46,58,24,9,16,35,21,1,14,8,1,1,2,2,13.45451159,0.189447924,99.83049646,0.461904762,5.977021521,0.350132626,188,0.000177298,9
1464,32,559,2786,4.091234347,85,119,26,23,27,50,29,0,13,3,0,2,6,4,21.98424296,0.301761687,84.22443342,2.374263618,6.564971467,0.309481216,330,0.000232368,8
1465,23,463,2370,4.228941685,64,94,29,19,12,59,22,0,12,1,0,3,2,0,25.61138555,0.371855706,80.24148559,3.665181471,6.91991557,0.343412527,277,0.000213563,10
1466,26,384,1836,3.8984375,57,65,22,9,24,55,23,1,2,2,0,2,2,6,13.51365914,0.323051095,97.55048077,1.416915888,5.890486138,0.364583333,231,0.000188043,8
1467,12,296,1438,3.986486486,41,51,15,13,9,35,10,0,17,1,0,0,0,0,18.11176105,0.217594385,78.33481982,5.823618785,7.260473423,0.391891892,164,0.000155807,8
1468,8,218,989,3.623853211,38,38,13,10,10,21,8,0,2,0,0,2,5,0,22.89228907,0.394156516,83.71019495,6.859410569,6.002136697,0.431192661,130,0.000126258,6
1469,4,94,480,4.20212766,12,23,6,2,3,10,4,0,4,0,0,0,1,1,8.917119397,0.424850792,73.1825,5.396803279,7.153802128,0.468085106,56,5.91E-05,4
1470,17,381,1958,4.233595801,31,96,22,11,14,25,17,0,10,0,0,0,1,0,21.60294126,0.34086594,71.28705882,4.914117647,6.903189146,0.359580052,199,0.000184014,8
1471,23,391,1989,4.191815857,54,76,24,21,14,54,23,0,6,0,0,0,1,3,8.725789002,0.322289437,87.67053708,2.192275455,6.377730691,0.340153453,241,0.000178641,9
1472,5,237,1098,3.670886076,37,40,13,19,14,32,5,0,2,0,0,0,2,3,60.17235183,0.402093172,60.20248101,16.0706087,7.120156034,0.358649789,155,0.000114169,6
1473,24,391,1919,4.028132992,54,78,17,17,24,36,22,0,16,2,0,3,0,2,28.54508125,0.314149648,86.87491741,1.829801255,6.665666411,0.393861893,226,0.000206847,9
1474,13,301,1449,3.900332226,49,41,10,9,25,52,13,0,3,0,0,0,1,6,10.88771403,0.35449633,81.30793253,5.084573003,6.096392563,0.302325581,186,0.000122228,7
1475,20,450,2114,3.82,79,84,10,15,13,54,14,0,20,6,0,1,2,1,26.88700185,0.331974596,82.2895,4.774657116,6.226233333,0.311111111,255,0.000188043,9
1476,13,272,1257,3.724264706,38,49,11,6,10,38,12,0,8,0,0,0,3,4,23.01667406,0.291559577,87.31278281,4.046962025,6.531931674,0.360294118,152,0.00013163,7
1477,10,238,1165,3.991596639,40,42,19,15,3,33,9,0,6,0,0,1,0,0,16.02861093,0.263846159,83.50405042,5.356949821,6.541937983,0.466386555,152,0.000149091,7
1478,8,143,696,3.972027972,16,31,12,4,6,13,8,0,4,0,0,0,0,1,9.958878866,0.355050027,86.93523164,2.605465116,6.731491608,0.566433566,82,0.000108796,6
1479,22,438,2126,3.97260274,71,93,11,20,19,53,19,2,5,1,0,2,4,6,18.31439376,0.316524923,91.59713574,3.636696231,6.282301411,0.378995434,267,0.000222965,9
1480,12,340,1664,3.997058824,46,68,18,18,15,29,12,0,7,0,0,4,0,3,31.52378324,0.382996202,78.79607843,7.432637845,6.899480392,0.367647059,194,0.000167896,9
1481,27,369,1636,3.590785908,39,53,25,15,28,49,23,0,19,4,0,0,1,3,17.56768413,0.230274022,101.026748,1.060576337,5.726480488,0.363143631,209,0.000179984,8
1482,20,370,1660,3.621621622,49,56,24,16,17,50,19,0,10,1,0,2,0,1,22.74904876,0.229127452,96.59804054,3.125,6.090424324,0.372972973,212,0.000185357,8
1483,14,404,2156,4.388613861,53,95,19,24,23,34,14,0,4,0,0,1,3,2,28.42827833,0.431301266,66.97866337,8.147359307,7.217442999,0.361386139,248,0.000196102,8
1484,32,516,2458,3.86627907,75,74,24,16,26,83,28,3,2,2,0,2,4,2,29.93313367,0.220481202,99.96579942,2.167934783,5.721532558,0.277131783,298,0.000192073,9
1485,9,192,903,3.927083333,31,37,12,6,4,14,9,0,8,0,0,0,1,0,6.350621471,0.276671678,89.56604167,4.253886329,6.8328625,0.369791667,104,9.54E-05,6
1486,34,750,3903,4.421333333,83,136,45,17,27,44,13,21,48,0,0,7,0,1,16.47567267,0.326638341,90.03169412,4.584359055,7.046484314,0.305333333,350,0.000307585,11
1487,8,159,799,4.088050314,22,37,7,6,5,16,8,0,1,0,0,0,2,1,8.943494282,0.43147102,78.65055425,3.548614532,7.005696226,0.547169811,93,0.000116855,8
1488,24,499,2439,4.002004008,58,94,36,20,21,45,24,0,21,0,0,0,3,3,37.29814096,0.473601311,81.9735425,3.97624183,6.534720574,0.308617234,274,0.000206847,11
1489,23,508,2558,4.145669291,69,103,25,21,30,62,23,0,27,0,0,0,1,2,22.67932765,0.304773778,77.16792023,4.638074534,7.094296508,0.403543307,310,0.000275349,10
1490,8,335,1709,4.16119403,48,63,24,21,25,34,8,0,10,0,0,0,0,1,45.03696102,0.574552536,57.50859142,14.37640366,7.033261194,0.340298507,215,0.000153121,8
1491,8,144,693,3.9375,23,23,6,10,7,26,8,0,2,0,0,1,0,0,8.99881872,0.288819462,84.5775,2.63875,6.174091667,0.506944444,95,9.81E-05,6
1492,18,434,2062,3.889400922,47,79,28,20,25,43,16,0,16,2,0,0,0,2,19.88607341,0.261757106,84.11706093,5.491111111,6.724300512,0.343317972,242,0.000200132,9
1493,14,459,2275,4.010893246,58,93,35,27,36,47,14,0,5,0,0,1,6,7,50.97572656,0.390661567,71.07906863,9.639938335,7.601930688,0.394335512,296,0.000243113,8
1494,22,489,2300,3.891615542,59,87,34,17,25,45,18,0,29,4,0,0,3,0,24.78960099,0.29469189,93.96511573,4.717659352,6.837847983,0.390593047,265,0.000256545,10
1495,20,409,2043,4.097799511,60,89,27,15,14,55,18,1,19,1,0,3,0,0,25.81426619,0.382442355,80.17311553,3.820171875,6.81277599,0.359413203,260,0.000197445,8
1496,29,361,1618,3.667590028,44,74,18,15,11,46,18,16,21,2,0,0,1,3,5.306381728,0.286682665,98.11689751,0.313549201,5.522383236,0.293628809,208,0.000142376,8
1497,43,576,2731,3.883680556,85,96,42,21,25,71,37,1,13,5,0,0,1,0,28.47345855,0.283394217,88.66372093,0.413741834,6.274659302,0.322916667,340,0.000249829,10
1498,25,444,2057,3.772522523,66,83,28,17,11,63,25,0,16,0,0,3,1,4,12.85007385,0.311717093,94.49103243,2.716242424,6.046607712,0.31981982,268,0.000190729,9
1499,19,363,1779,4.005509642,54,54,25,24,17,49,19,0,7,0,0,0,2,5,15.23221866,0.264300525,92.82167029,3.293930516,6.454561824,0.369146006,223,0.000179984,8
1500,24,457,2280,4.096280088,65,95,23,16,27,47,21,3,8,0,0,2,0,2,21.27772837,0.359592944,86.61711752,3.160928899,6.688603428,0.319474836,273,0.000196102,9
1501,16,291,1407,3.95532646,39,51,23,14,19,27,14,2,5,0,0,0,1,1,24.36268899,0.322576344,85.74994523,2.741853754,6.763307904,0.453608247,173,0.000177298,8
1502,14,263,1243,3.859315589,29,56,18,6,9,26,13,0,4,0,0,2,5,1,14.60615803,0.383251935,93.51730989,3.163951731,6.009183976,0.326996198,143,0.000115512,9
1503,17,231,1075,3.805194805,26,46,24,18,17,25,15,2,7,0,0,0,2,1,12.52494983,0.31067121,95.25852559,0.744282882,6.019350929,0.463203463,156,0.000143719,8
1504,10,521,2446,3.761996161,71,82,30,26,14,69,10,0,15,0,0,4,4,4,29.62035798,0.288431942,59.6106977,17.65041136,7.190487255,0.272552783,292,0.000190729,8
1505,20,379,1983,4.329815303,46,84,15,13,24,48,16,2,15,2,0,0,0,2,17.15853044,0.421755135,68.17858641,3.201752336,6.784520264,0.36939314,230,0.000188043,8
1506,12,301,1423,3.810631229,47,57,12,16,17,26,12,0,4,0,0,1,1,4,19.18933904,0.268396109,87.21927049,5.89988806,6.297012071,0.418604651,175,0.000169239,7
1507,23,346,1682,4.037572254,47,61,17,20,13,27,23,0,9,0,0,0,2,0,10.47412643,0.332299143,98.16355743,1.57534942,6.755720106,0.38150289,185,0.000177298,8
1508,5,115,624,4.556521739,15,37,5,10,1,7,5,0,4,0,0,1,0,0,9.335166557,0.270177245,67.25695652,5.322607595,7.248778261,0.469565217,75,7.25E-05,5
1509,16,380,1946,4.194736842,64,91,12,16,7,61,16,0,9,0,0,0,0,2,6.059805802,0.379160881,70.52243421,5.591825397,6.185736842,0.289473684,251,0.000147748,8
1510,37,583,2832,3.981132075,70,111,40,22,22,61,36,0,4,1,0,2,3,3,17.02919277,0.278144747,95.93897594,1.822473758,5.772237537,0.25728988,326,0.000201475,10
1511,16,343,1800,4.358600583,41,83,26,14,16,29,16,0,9,0,0,0,2,0,10.47417875,0.357471764,76.0578617,4.340763575,6.955514286,0.335276968,209,0.000154464,8
1512,28,378,1758,3.80952381,57,59,21,12,23,55,23,5,11,0,0,0,1,2,11.73961104,0.28466931,95.3277381,0.703650703,5.976999471,0.35978836,227,0.00018267,8
1513,36,487,2496,4.23613963,69,114,34,16,18,30,36,0,8,0,0,0,4,3,20.84551978,0.350759715,84.35769365,0.371538871,6.544664636,0.308008214,281,0.000201475,10
1514,10,366,1584,3.461748634,42,44,20,9,19,35,10,0,0,0,0,1,0,1,27.32622987,0.489941478,89.94009836,10.38326087,2.419349071,0.221311475,169,0.000108796,8
1515,30,385,1849,3.961038961,55,74,22,6,26,38,26,1,4,2,0,0,4,3,29.34386022,0.282293826,96.90371212,0.444587302,6.282669697,0.41038961,221,0.00021222,9
1516,19,298,1531,4.22147651,42,66,18,3,14,34,18,0,5,1,0,1,2,2,18.16405179,0.337891579,81.04908336,1.43998912,6.321953621,0.365771812,177,0.000146405,8
1517,34,582,2912,4.154639175,65,115,40,13,25,68,32,2,37,0,0,1,0,1,20.15419635,0.284293324,88.28945421,2.260770791,7.144332545,0.343642612,326,0.000268633,10
1518,5,271,1283,3.763837638,37,43,16,11,18,47,3,1,1,0,0,2,1,3,59.47045711,0.294241995,51.92532103,19.363125,7.257070923,0.361623616,172,0.00013163,8
1519,12,163,774,3.895705521,21,33,12,6,5,15,9,1,2,2,0,0,0,0,8.114783589,0.189909846,101.181659,1.029166667,6.150785481,0.429447853,92,9.40E-05,6
1520,16,296,1483,4.121621622,44,56,14,16,21,28,15,0,9,1,0,0,4,2,23.87413444,0.29734534,80.02101351,2.86396164,6.634539189,0.405405405,179,0.00016118,8
1521,28,492,2376,3.985772358,73,87,32,25,30,57,27,1,31,0,0,1,2,0,22.43147355,0.323311359,90.98780488,2.534548872,6.529933101,0.369918699,302,0.000244456,10
1522,21,397,1964,4.161209068,44,74,30,10,20,26,21,0,11,0,0,0,0,0,10.95306596,0.321279913,101.9811755,3.528948117,6.602614478,0.340050378,203,0.000181327,10
1523,6,144,676,3.833333333,21,28,0,5,5,19,6,0,0,0,0,0,3,2,6.944823945,0.45035854,92.5875,5.460882353,6.142733333,0.430555556,78,8.33E-05,6
1524,17,367,1960,4.435967302,64,78,19,17,14,33,15,2,11,0,0,0,0,3,26.97932776,0.404871315,73.58288668,4.456633784,7.331772383,0.400544959,225,0.000197445,8
1525,23,387,1819,3.821705426,63,56,25,15,21,59,21,0,13,2,0,1,1,6,21.53042508,0.155230463,93.78907988,2.256190948,5.776706988,0.312661499,239,0.000162523,8
1526,25,348,1597,3.712643678,49,76,14,9,15,39,25,0,10,0,0,0,3,2,17.09845347,0.322940111,96.43723448,0.95729697,6.096500966,0.344827586,202,0.00016118,8
1527,18,278,1365,4.010791367,39,57,25,10,10,27,18,0,4,0,0,0,3,3,9.831035003,0.242263436,89.21284572,1.460572139,6.447292646,0.474820144,168,0.000177298,6
1528,5,197,956,3.923857868,26,36,10,10,9,23,5,0,2,0,0,0,1,2,26.9423624,0.454068124,65.49577665,12.668,7.354090254,0.416243655,114,0.00011014,6
1529,29,489,2221,3.646216769,83,86,20,19,19,57,27,0,6,2,0,1,1,6,22.27612423,0.366552144,93.35558282,2.260115149,5.699893386,0.282208589,284,0.000185357,9
1530,6,272,1280,3.797794118,33,45,17,11,6,41,6,0,2,0,0,2,1,4,18.21766591,0.421070874,72.17828431,14.19675439,7.104114216,0.3125,153,0.000114169,6
1531,4,145,688,3.882758621,16,28,13,7,9,16,4,0,4,0,0,0,1,4,23.45475017,0.466629028,71.43849138,11.01176036,7.067948276,0.489655172,89,9.54E-05,4
1532,13,354,1632,3.706214689,60,75,16,12,14,51,13,0,6,0,0,0,1,1,23.97454455,0.294652462,81.45170143,6.893202934,5.968445589,0.322033898,228,0.000153121,8
1533,33,400,1869,3.815,57,77,17,13,12,62,21,7,17,5,0,1,1,1,9.701245833,0.265707463,98.2994697,0.160899101,5.856187121,0.2925,238,0.00015715,9
1534,16,367,1775,3.961852861,51,65,16,21,25,47,16,0,16,0,0,0,0,2,30.31340541,0.295807272,80.51202061,4.993768177,6.925426158,0.416893733,225,0.000205504,9
